MovieId,ImdbId,Director,Cast
1,114709,John Lasseter,Tom Hanks|Tim Allen|Don Rickles|See full cast &amp; crew|
43871,408345,Simon West,Camilla Belle|Tommy Flanagan|Katie Cassidy|See full cast &amp; crew|
43904,455857,Hunter Richards,Jessica Biel|Chris Evans|Jason Statham|See full cast &amp; crew|
43908,449061,Joe Roth,Julianne Moore|Samuel L. Jackson|Edie Falco|See full cast &amp; crew|
43912,349467,Adam Rapp,Ed Harris|Zooey Deschanel|Will Ferrell|See full cast &amp; crew|
43914,380817,Frank Marshall,Paul Walker|Jason Biggs|Bruce Greenwood|See full cast &amp; crew|
43917,397313,Aaron Seltzer,Alyson Hannigan|Adam Campbell|Fred Willard|See full cast &amp; crew|
43919,466342,Wayne Kramer,Paul Walker|Cameron Bright|Chazz Palminteri|See full cast &amp; crew|
43921,404390,Kurt Wimmer,Milla Jovovich|Cameron Bright|Nick Chinlund|See full cast &amp; crew|
43928,370032,Donald Petrie,Lindsay Lohan|Chris Pine|Samaire Armstrong|See full cast &amp; crew|
43930,397078,Jim Sonzero,Kristen Bell|Rick Gonzalez|Christina Milian|See full cast &amp; crew|
43932,454919,Richard Donner,Bruce Willis|Yasiin Bey|David Morse|See full cast &amp; crew|
43936,450232,Tom Dey,Matthew McConaughey|Sarah Jessica Parker|Kathy Bates|See full cast &amp; crew|
44004,427229,Curt Geda,Justin Gross|Grey Griffin|Michael Massee|See full cast &amp; crew|
44020,491703,Carlos Saldanha,Ray Romano|John Leguizamo|Denis Leary|See full cast &amp; crew|
44022,438097,Robert Towne,Colin Farrell|Salma Hayek|Donald Sutherland|See full cast &amp; crew|
44189,384814,James McTeigue,Hugo Weaving|Natalie Portman|Rupert Graves|See full cast &amp; crew|
44191,434409,Andy Fickman,Amanda Bynes|Laura Ramsey|Channing Tatum|See full cast &amp; crew|
44193,454945,Jason Reitman,Aaron Eckhart|Cameron Bright|Maria Bello|See full cast &amp; crew|
44195,427944,Sidney Lumet,Vin Diesel|Peter Dinklage|Ron Silver|See full cast &amp; crew|
44197,419749,Spike Lee,Denzel Washington|Clive Owen|Jodie Foster|See full cast &amp; crew|
44199,454848,Gavin Hood,Presley Chweneyagae|Mothusi Magano|Israel Matseke-Zulu|See full cast &amp; crew|
44204,468565,Elizabeth Allen Rosenbaum,Emma Roberts|JoJo|Sara Paxton|See full cast &amp; crew|
44225,429591,Rodman Flender,Warwick Davis|Charlie Heath|Shevonne Durkin|See full cast &amp; crew|
44238,110329,Brian Trenchard-Smith,Warwick Davis|John Gatins|Lee Armstrong|See full cast &amp; crew|
44241,113636,Brian Trenchard-Smith,Warwick Davis|Brent Jasmer|Jessica Collins|See full cast &amp; crew|
44243,116861,Aki Kaurismäki,Janne Hyytiäinen|Maria Järvenhelmi|Maria Heiskanen|See full cast &amp; crew|
44301,458242,Alexandre Aja,Ted Levine|Kathleen Quinlan|Dan Byrd|See full cast &amp; crew|
44397,454841,Brian Robbins,Tim Allen|Kristin Davis|Craig Kilborn|See full cast &amp; crew|
44399,393735,Rupert Murray,Doug Bruce|Rupert Murray|
44511,436864,Florian Henckel von Donnersmarck,Ulrich Mühe|Martina Gedeck|Sebastian Koch|See full cast &amp; crew|
44555,405094,Seijun Suzuki,Jô Shishido|Misako Watanabe|Tamio Kawaji|See full cast &amp; crew|
44597,57697,Liz Friedlander,Antonio Banderas|Rob Brown|Yaya DaCosta|See full cast &amp; crew|
44613,446046,Jeff Feuerzeig,Daniel Johnston|Mabel Johnston|Bill Johnston|See full cast &amp; crew|
44633,436231,Robert Bresson,Nadine Nortier|Jean-Claude Guilbert|Marie Cardinal|See full cast &amp; crew|
44657,61996,Paul McGuigan,Josh Hartnett|Ben Kingsley|Morgan Freeman|See full cast &amp; crew|
44665,425210,Pedro Almodóvar,Penélope Cruz|Carmen Maura|Lola Dueñas|See full cast &amp; crew|
44694,441909,Doug Atchison,Angela Bassett|Laurence Fishburne|Keke Palmer|See full cast &amp; crew|
44709,437800,Laís Bodanzky,Rodrigo Santoro|Othon Bastos|Cássia Kis|See full cast &amp; crew|
44719,263124,William Brent Bell,Jon Foster|Samaire Armstrong|Frankie Muniz|See full cast &amp; crew|
44731,441796,Michael Caton-Jones,Sharon Stone|David Morrissey|David Thewlis|See full cast &amp; crew|
44759,430912,Rian Johnson,Joseph Gordon-Levitt|Lukas Haas|Emilie de Ravin|See full cast &amp; crew|
44761,393109,Dave Parker,Eric Clawson|Jamie Donahue|Brett Beardslee|See full cast &amp; crew|
44773,225481,Jake West,Emily Booth|Jamie Honeybourne|Sam Butler|See full cast &amp; crew|
44777,383353,Kirby Dick,Kirby Dick|Kimberly Peirce|Darren Aronofsky|See full cast &amp; crew|
44788,493459,James Gunn,Nathan Fillion|Elizabeth Banks|Michael Rooker|See full cast &amp; crew|
44828,439815,Dennis Dugan,David Spade|Jon Heder|Rob Schneider|See full cast &amp; crew|
44840,437863,Christian Volckman,Daniel Craig|Catherine McCormack|Jonathan Pryce|See full cast &amp; crew|
44849,386741,Dani Levy,Henry Hübchen|Hannelore Elsner|Udo Samel|See full cast &amp; crew|
44851,416331,Nicole Holofcener,Jennifer Aniston|Frances McDormand|Catherine Keener|See full cast &amp; crew|
44864,436331,Andy Fickman,Kristen Bell|Christian Campbell|Neve Campbell|See full cast &amp; crew|
44889,404364,Neil Armfield,Heath Ledger|Abbie Cornish|Geoffrey Rush|See full cast &amp; crew|
44929,424880,Georg Wilhelm Pabst,Werner Krauss|Ruth Weyher|Ilka Grüning|See full cast &amp; crew|
44931,16914,Jean-Pierre Dardenne,Jérémie Renier|Déborah François|Jérémie Segard|See full cast &amp; crew|
44937,456396,James Hanlon,Tony Benatatos|Jamal Braithwaite|Steve Buscemi|See full cast &amp; crew|
44943,312318,David Zucker,Anna Faris|Regina Hall|Craig Bierko|See full cast &amp; crew|
44972,362120,David Slade,Patrick Wilson|Ellen Page|Sandra Oh|See full cast &amp; crew|
44974,424136,Robert Altman,Lily Tomlin|Meryl Streep|Woody Harrelson|See full cast &amp; crew|
45028,420087,Clark Johnson,Michael Douglas|Kiefer Sutherland|Kim Basinger|See full cast &amp; crew|
45062,443632,Steve 'Spaz' Williams,Kiefer Sutherland|Jim Belushi|Eddie Izzard|See full cast &amp; crew|
45074,405469,Christophe Gans,Radha Mitchell|Laurie Holden|Sean Bean|See full cast &amp; crew|
45081,384537,Paul Weitz,Hugh Grant|Dennis Quaid|Mandy Moore|See full cast &amp; crew|
45106,465142,Julian Jarrold,Chiwetel Ejiofor|Joel Edgerton|Sarah-Jane Potts|See full cast &amp; crew|
45175,434124,Prachya Pinkaew,Tony Jaa|Nathan Jones|Xing Jin|See full cast &amp; crew|
45183,427954,J.J. Abrams,Tom Cruise|Michelle Monaghan|Ving Rhames|See full cast &amp; crew|
45186,317919,Barry Sonnenfeld,Robin Williams|Cheryl Hines|Kristin Chenoweth|See full cast &amp; crew|
45208,449089,Paul Greengrass,David Alan Basche|Olivia Thirlby|Liza Colón-Zayas|See full cast &amp; crew|
45210,475276,Jessica Bendinger,Missy Peregrym|Jeff Bridges|Vanessa Lengies|See full cast &amp; crew|
45221,430634,Courtney Solomon,Donald Sutherland|Sissy Spacek|Rachel Hurd-Wood|See full cast &amp; crew|
45361,429573,David Jacobson,Edward Norton|Evan Rachel Wood|David Morse|See full cast &amp; crew|
45382,398027,Tim Johnson,Bruce Willis|Garry Shandling|Steve Carell|See full cast &amp; crew|
45431,327084,Terry Zwigoff,Max Minghella|Sophia Myles|John Malkovich|See full cast &amp; crew|
45440,364955,Wolfgang Petersen,Richard Dreyfuss|Kurt Russell|Emmy Rossum|See full cast &amp; crew|
45442,409182,Ron Howard,Tom Hanks|Audrey Tautou|Jean Reno|See full cast &amp; crew|
45447,382625,Brett Ratner,Patrick Stewart|Hugh Jackman|Halle Berry|See full cast &amp; crew|
45499,376994,Peyton Reed,Jennifer Aniston|Vince Vaughn|Jon Favreau|See full cast &amp; crew|
45501,452594,Victor Salva,Scott Mechlowicz|Nick Nolte|Amy Smart|See full cast &amp; crew|
45503,438315,John Lasseter,Owen Wilson|Bonnie Hunt|Paul Newman|See full cast &amp; crew|
45517,317219,Mary Harron,Gretchen Mol|Lili Taylor|Chris Bauer|See full cast &amp; crew|
45635,404802,Michael Hoffman,Michael Keaton|Robert Downey Jr.|Griffin Dunne|See full cast &amp; crew|
45648,425055,Gaby Dellal,Peter Mullan|Brenda Blethyn|Billy Boyd|See full cast &amp; crew|
45658,410400,John Moore,Liev Schreiber|Julia Stiles|Seamus Davey-Fitzpatrick|See full cast &amp; crew|
45662,466909,Jared Hess,Jack Black|Ana de la Reguera|Héctor Jiménez|See full cast &amp; crew|
45666,457510,Alejandro Agresti,Keanu Reeves|Sandra Bullock|Christopher Plummer|See full cast &amp; crew|
45668,410297,Frank Coraci,Adam Sandler|Kate Beckinsale|Christopher Walken|See full cast &amp; crew|
45672,389860,David Frankel,Anne Hathaway|Meryl Streep|Adrian Grenier|See full cast &amp; crew|
45720,458352,Gore Verbinski,Johnny Depp|Orlando Bloom|Keira Knightley|See full cast &amp; crew|
45722,383574,Anthony Russo,Kate Hudson|Owen Wilson|Matt Dillon|See full cast &amp; crew|
45726,463034,Kevin Smith,Brian O'Halloran|Jeff Anderson|Rosario Dawson|See full cast &amp; crew|
45728,424345,M. Night Shyamalan,Paul Giamatti|Bryce Dallas Howard|Jeffrey Wright|See full cast &amp; crew|
45730,452637,Ivan Reitman,Uma Thurman|Luke Wilson|Anna Faris|See full cast &amp; crew|
45732,465624,Sofia Coppola,Kirsten Dunst|Jason Schwartzman|Rip Torn|See full cast &amp; crew|
45880,422720,Chris Paine,Martin Sheen|Tom Hanks|Mel Gibson|See full cast &amp; crew|
45928,489037,Davis Guggenheim,Al Gore|Billy West|George Bush|See full cast &amp; crew|
45950,497116,Bryan Gordon,Frank Whaley|Jennifer Connelly|Dermot Mulroney|See full cast &amp; crew|
45969,101545,Kenny Ortega,Zac Efron|Vanessa Hudgens|Ashley Tisdale|See full cast &amp; crew|
46062,475293,Caveh Zahedi,Caveh Zahedi|Christoff Colas|Rebecca Lord|See full cast &amp; crew|
46105,428649,Stephen Woolley,Leo Gregory|Paddy Considine|David Morrissey|See full cast &amp; crew|
46231,426627,Ronny Yu,Jet Li|Li Sun|Yong Dong|See full cast &amp; crew|
46322,446059,Justin Lin,Lucas Black|Zachery Ty Bryan|Shad Moss|See full cast &amp; crew|
46335,463985,Tim Hill,Breckin Meyer|Jennifer Love Hewitt|Billy Connolly|See full cast &amp; crew|
46337,455499,Sam Dunn,Tom Araya|Gavin Baddeley|Blasphemer|See full cast &amp; crew|
46347,478209,Howard Franklin,Joe Pesci|Barbara Hershey|Richard Riehle|See full cast &amp; crew|
46367,105187,Bryan Singer,Brandon Routh|Kevin Spacey|Kate Bosworth|See full cast &amp; crew|
46530,348150,Mat Whitecross,Riz Ahmed|Farhad Harun|Waqar Siddiqui|See full cast &amp; crew|
46559,468094,Stuart Gordon,William H. Macy|Julia Stiles|Joe Mantegna|See full cast &amp; crew|
46572,443496,Billy Kent,Parker Posey|Paul Rudd|Danny DeVito|See full cast &amp; crew|
46574,422861,Jonathan Dayton,Steve Carell|Toni Collette|Greg Kinnear|See full cast &amp; crew|
46578,449059,Carol Reed,Ralph Richardson|Michèle Morgan|Sonia Dresdel|See full cast &amp; crew|
46664,40338,Alejandro G. Iñárritu,Brad Pitt|Cate Blanchett|Gael García Bernal|See full cast &amp; crew|
46723,449467,Paul Dinello,Amy Sedaris|Stephen Colbert|Paul Dinello|See full cast &amp; crew|
46772,369994,Patrick Creadon,Will Shortz|Ken Burns|Jon Stewart|See full cast &amp; crew|
46850,492506,Jean-Pierre Melville,Lino Ventura|Paul Meurisse|Jean-Pierre Cassel|See full cast &amp; crew|
46855,64040,Federico Fellini,Balduin Baas|Clara Colosimo|Elizabeth Labi|See full cast &amp; crew|
46862,79759,Keenen Ivory Wayans,Shawn Wayans|Marlon Wayans|Kerry Washington|See full cast &amp; crew|
46865,430304,Gil Kenan,Mitchel Musso|Sam Lerner|Spencer Locke|See full cast &amp; crew|
46948,385880,David R. Ellis,Samuel L. Jackson|Julianna Margulies|Nathan Phillips|See full cast &amp; crew|
46965,417148,Woody Allen,Scarlett Johansson|Hugh Jackman|Jim Dunk|See full cast &amp; crew|
46967,457513,Adam McKay,Will Ferrell|John C. Reilly|Sacha Baron Cohen|See full cast &amp; crew|
46970,415306,Shawn Levy,Ben Stiller|Carla Gugino|Ricky Gervais|See full cast &amp; crew|
46972,477347,Oliver Stone,Nicolas Cage|Michael Peña|Maria Bello|See full cast &amp; crew|
46974,469641,Marc Forster,Will Ferrell|Emma Thompson|Dustin Hoffman|See full cast &amp; crew|
46976,420223,Michael Mann,Colin Farrell|Jamie Foxx|Li Gong|See full cast &amp; crew|
47044,430357,Gabriele Muccino,Will Smith|Thandie Newton|Jaden Smith|See full cast &amp; crew|
47099,454921,Betty Thomas,Jesse Metcalfe|Ashanti|Arielle Kebbel|See full cast &amp; crew|
47122,455967,John A. Davis,Paul Giamatti|Nicolas Cage|Julia Roberts|See full cast &amp; crew|
47124,429589,Mark Neveldine,Jason Statham|Amy Smart|Carlos Sanz|See full cast &amp; crew|
47200,479884,Isabel Coixet,Sarah Polley|Tim Robbins|Sverre Anker Ousdal|See full cast &amp; crew|
47202,430576,Tony Giglio,Jason Statham|Ryan Phillippe|Wesley Snipes|See full cast &amp; crew|
47254,402910,Patrick Stettner,Robin Williams|Toni Collette|Rory Culkin|See full cast &amp; crew|
47261,448075,Anne Fletcher,Channing Tatum|Jenna Dewan|Damaine Radcliff|See full cast &amp; crew|
47382,462590,Peter Hewitt,Tim Allen|Courteney Cox|Chevy Chase|See full cast &amp; crew|
47384,383060,Masaaki Yuasa,Kôji Imada|Sayaka Maeda|Takashi Fujii|See full cast &amp; crew|
47404,452039,Ryan Fleck,Ryan Gosling|Anthony Mackie|Shareeka Epps|See full cast &amp; crew|
47423,468489,Emmanuel Carrère,Vincent Lindon|Emmanuelle Devos|Mathieu Amalric|See full cast &amp; crew|
47446,428856,Terry Gilliam,Jeff Bridges|Jennifer Tilly|Jodelle Ferland|See full cast &amp; crew|
47465,410764,Anders Thomas Jensen,Ulrich Thomsen|Mads Mikkelsen|Nicolas Bro|See full cast &amp; crew|
47491,418455,Martha Coolidge,Hilary Duff|Haylie Duff|Anjelica Huston|See full cast &amp; crew|
47516,433412,Steve Pink,Justin Long|Jonah Hill|Blake Lively|See full cast &amp; crew|
47518,384793,Enzo Barboni,Terence Hill|Bud Spencer|David Huddleston|See full cast &amp; crew|
47538,74442,Robert Wise,Claire Trevor|Lawrence Tierney|Walter Slezak|See full cast &amp; crew|
47566,39211,Neil Burger,Edward Norton|Jessica Biel|Paul Giamatti|See full cast &amp; crew|
47610,443543,Stephen Frears,Helen Mirren|Michael Sheen|James Cromwell|See full cast &amp; crew|
47629,436697,Jay Chandrasekhar,Jay Chandrasekhar|Kevin Heffernan|Steve Lemme|See full cast &amp; crew|
47640,486551,Ericson Core,Mark Wahlberg|Greg Kinnear|Elizabeth Banks|See full cast &amp; crew|
47644,445990,Bryan Barber,André Benjamin|Big Boi|Terrence Howard|See full cast &amp; crew|
47646,417225,Albert Lamorisse,Pascal Lamorisse|Sabine Lamorisse|Georges Sellier|See full cast &amp; crew|
47721,48980,Luc Besson,Rie Rasmussen|Jamel Debbouze|Gilbert Melki|See full cast &amp; crew|
47725,473753,Alfred J. Goulding,Stan Laurel|Oliver Hardy|Forrester Harvey|See full cast &amp; crew|
47736,32339,Maurizio Nichetti,Maurizio Nichetti|Caterina Sylos Labini|Federico Rizzo|See full cast &amp; crew|
47774,97702,Jay Duplass,Mark Duplass|Katie Aselton|Rhett Wilkins|See full cast &amp; crew|
47793,436689,Neil LaBute,Nicolas Cage|Ellen Burstyn|Leelee Sobieski|See full cast &amp; crew|
47810,450345,Ken Loach,Cillian Murphy|Pádraic Delaney|Liam Cunningham|See full cast &amp; crew|
47894,460989,Christopher Smith,Danny Dyer|Laura Harris|Tim McInnerny|See full cast &amp; crew|
47937,464196,Allen Coulter,Adrien Brody|Ben Affleck|Diane Lane|See full cast &amp; crew|
47950,427969,Renny Harlin,Steven Strait|Sebastian Stan|Toby Hemingway|See full cast &amp; crew|
47952,475944,Tony Goldwyn,Zach Braff|Jacinda Barrett|Rachel Bilson|See full cast &amp; crew|
47970,434139,Laurie Collyer,Maggie Gyllenhaal|Ryan Simpkins|Sam Bottoms|See full cast &amp; crew|
47978,423169,Mike Judge,Luke Wilson|Maya Rudolph|Dax Shepard|See full cast &amp; crew|
47997,387808,Heidi Ewing,Mike Papantonio|Lou Engle|Becky Fischer|See full cast &amp; crew|
47999,486358,Ki-duk Kim,Yeo-reum Han|Ji-Seok Seo|Gook-hwan Jeon|See full cast &amp; crew|
48001,456470,Roberto Benigni,Roberto Benigni|Jean Reno|Nicoletta Braschi|See full cast &amp; crew|
48032,419198,Darren Aronofsky,Hugh Jackman|Rachel Weisz|Sean Patrick Thomas|See full cast &amp; crew|
48043,414993,Alain Berbérian,Chantal Lauby|Alain Chabat|Dominique Farrugia|See full cast &amp; crew|
48045,109440,Michel Gondry,Gael García Bernal|Charlotte Gainsbourg|Miou-Miou|See full cast &amp; crew|
48082,354899,Brian De Palma,Josh Hartnett|Aaron Eckhart|Scarlett Johansson|See full cast &amp; crew|
48142,387877,Lucky McKee,Lauren Birkell|Agnes Bruckner|Jane Gilchrist|See full cast &amp; crew|
48150,380066,Phil Joanou,Dwayne Johnson|Xzibit|L. Scott Caldwell|See full cast &amp; crew|
48161,421206,Wim Wenders,Michelle Williams|John Diehl|Wendell Pierce|See full cast &amp; crew|
48214,382357,Eric Steel,Eric Geleynse|Chris Brown|Susan Ginwalla|See full cast &amp; crew|
48262,799954,Mel Gibson,Gerardo Taracena|Raoul Max Trujillo|Dalia Hernández|See full cast &amp; crew|
48304,472043,Tony Bill,James Franco|Jean Reno|Jennifer Decker|See full cast &amp; crew|
48319,454824,Jeff Tremaine,Johnny Knoxville|Steve-O|Chris Pontius|See full cast &amp; crew|
48322,493430,Steven Zaillian,Sean Penn|Jude Law|Kate Winslet|See full cast &amp; crew|
48326,405676,Hans Canosa,Helena Bonham Carter|Aaron Eckhart|Yury Tsykun|See full cast &amp; crew|
48342,435623,Larry Charles,Sacha Baron Cohen|Ken Davitian|Luenell|See full cast &amp; crew|
48385,443453,Guillermo del Toro,Ivana Baquero|Ariadna Gil|Sergi López|See full cast &amp; crew|
48394,457430,Andrew Davis,Kevin Costner|Ashton Kutcher|Sela Ward|See full cast &amp; crew|
48412,406816,Roger Allers,Ashton Kutcher|Martin Lawrence|Debra Messing|See full cast &amp; crew|
48414,400717,Todd Phillips,Billy Bob Thornton|Jon Heder|Jacinda Barrett|See full cast &amp; crew|
48416,462519,Martin Scorsese,Leonardo DiCaprio|Matt Damon|Jack Nicholson|See full cast &amp; crew|
48516,407887,Jonathan Liebesman,Jordana Brewster|Matt Bomer|Diora Baird|See full cast &amp; crew|
48518,420294,Greg Coolidge,Jessica Simpson|Dane Cook|Dax Shepard|See full cast &amp; crew|
48520,424993,Ryan Murphy,Joseph Cross|Annette Bening|Brian Cox|See full cast &amp; crew|
48560,439289,Barry Levinson,Robin Williams|Laura Linney|Lewis Black|See full cast &amp; crew|
48593,483726,John Bonito,John Cena|Kelly Carlson|Robert Patrick|See full cast &amp; crew|
48596,419946,Douglas McGrath,Toby Jones|Daniel Craig|Sandra Bullock|See full cast &amp; crew|
48598,420609,Federico Fellini,Donald Sutherland|Tina Aumont|Cicely Browne|See full cast &amp; crew|
48638,74291,Sergey Vasilev,Boris Babochkin|Boris Blinov|Varvara Myasnikova|See full cast &amp; crew|
48649,24966,John Gulager,Navi Rawat|Krista Allen|Balthazar Getty|See full cast &amp; crew|
48678,426459,Todd Field,Kate Winslet|Jennifer Connelly|Patrick Wilson|See full cast &amp; crew|
48696,404203,Amy Berg,Oliver O'Grady|Thomas Doyle|Adam|See full cast &amp; crew|
48698,814075,Kevin Macdonald,James McAvoy|Forest Whitaker|Gillian Anderson|See full cast &amp; crew|
48738,455590,David Leaf,John Lennon|Yoko Ono|Stew Albert|See full cast &amp; crew|
48741,478049,John Cameron Mitchell,Sook-Yin Lee|Peter Stickles|PJ DeBoy|See full cast &amp; crew|
48744,367027,Alfonso Cuarón,Julianne Moore|Clive Owen|Chiwetel Ejiofor|See full cast &amp; crew|
48774,206634,Christopher Nolan,Christian Bale|Hugh Jackman|Scarlett Johansson|See full cast &amp; crew|
48780,482571,Clint Eastwood,Ryan Phillippe|Barry Pepper|Joseph Cross|See full cast &amp; crew|
48783,418689,Géla Babluani,George Babluani|Aurélien Recoing|Pascal Bongard|See full cast &amp; crew|
48872,475169,Darren Lynn Bousman,Tobin Bell|Shawnee Smith|Angus Macfadyen|See full cast &amp; crew|
48877,489270,Phillip Noyce,Derek Luke|Tim Robbins|Bonnie Henna|See full cast &amp; crew|
48879,437232,Gabriel Range,Hend Ayoub|Becky Ann Baker|George W. Bush|See full cast &amp; crew|
48883,853096,David Bowers,Hugh Jackman|Kate Winslet|Ian McKellen|See full cast &amp; crew|
48982,424095,Tom Tykwer,Ben Whishaw|Dustin Hoffman|Alan Rickman|See full cast &amp; crew|
48997,396171,Michael Lembeck,Tim Allen|Martin Short|Elizabeth Mitchell|See full cast &amp; crew|
49013,452681,Greg Beeman,Teri Garr|Jeffrey Jones|Jon Lovitz|See full cast &amp; crew|
49110,104905,Ridley Scott,Russell Crowe|Abbie Cornish|Albert Finney|See full cast &amp; crew|
49130,401445,Barbara Kopple,Natalie Maines|Emily Robison|Martie Maguire|See full cast &amp; crew|
49132,811136,Christopher Guest,Catherine O'Hara|Harry Shearer|Parker Posey|See full cast &amp; crew|
49220,470765,Steve Anderson,Drew Carey|Billy Connolly|Bill Maher|See full cast &amp; crew|
